Filename,Start Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species eBird Code
PER_004_S05_20190116_100007Z.flac,2354.6,2363.3,515,2658,thlwre1
PER_004_S05_20190116_100007Z.flac,2398.7,2404.2,198,2857,thlwre1
PER_004_S05_20190116_100007Z.flac,2419.2,2423.1,277,2579,thlwre1
PER_004_S05_20190116_100007Z.flac,2442.6,2452.8,396,3333,thlwre1
PER_004_S05_20190116_100007Z.flac,2554.5,2558.9,317,1984,thlwre1
PER_004_S05_20190116_100007Z.flac,2576.4,2582.0,471,1904,thlwre1
PER_004_S05_20190116_100007Z.flac,2631.2,2636.7,238,2341,thlwre1
PER_004_S05_20190116_100007Z.flac,2681.0,2690.4,396,2777,thlwre1
PER_004_S05_20190116_100007Z.flac,2930.7,2933.4,317,2222,thlwre1
PER_004_S05_20190116_100007Z.flac,2961.0,2965.4,674,3214,thlwre1
PER_004_S05_20190116_100007Z.flac,2971.7,2979.4,357,2698,thlwre1
PER_004_S05_20190116_100007Z.flac,3017.1,3024.8,436,2857,thlwre1
PER_004_S05_20190116_100007Z.flac,3074.0,3078.2,357,1706,thlwre1
PER_004_S05_20190116_100007Z.flac,3247.1,3252.8,238,1984,thlwre1
PER_004_S05_20190116_100007Z.flac,3366.8,3375.0,595,2936,thlwre1
PER_004_S05_20190116_100007Z.flac,3380.2,3384.5,357,2261,thlwre1
PER_004_S05_20190116_100007Z.flac,3452.3,3461.2,595,2976,thlwre1
PER_004_S05_20190116_100007Z.flac,3473.5,3476.3,515,2698,thlwre1
PER_004_S05_20190116_100007Z.flac,3530.3,3534.3,476,3611,thlwre1
PER_004_S05_20190116_100007Z.flac,3481.4,3485.4,277,1865,thlwre1
PER_004_S05_20190116_100007Z.flac,3562.0,3567.9,634,2539,thlwre1
PER_004_S05_20190116_100007Z.flac,3578.3,3583.4,119,2142,thlwre1
PER_004_S05_20190116_100007Z.flac,2005.1,2011.8,151,2007,thlwre1
PER_004_S05_20190116_100007Z.flac,1972.8,1989.7,227,2197,thlwre1
PER_004_S05_20190116_100007Z.flac,1420.1,1423.3,32,2626,thlwre1
PER_004_S05_20190116_100007Z.flac,1772.9,1778.7,252,2575,thlwre1
PER_004_S05_20190116_100007Z.flac,2488.9,2494.4,484,2215,thlwre1
PER_004_S05_20190116_100007Z.flac,3179.3,3181.2,330,2262,thlwre1
PER_004_S05_20190116_100007Z.flac,1323.9,1326.6,1230,2301,wibpip1
PER_004_S05_20190116_100007Z.flac,2936.0,2936.8,581,3928,whbtot1
PER_004_S05_20190116_100007Z.flac,3355.5,3360.7,3134,4525,whbtot1
PER_004_S05_20190116_100007Z.flac,3379.2,3390.0,3051,4642,whbtot1
PER_004_S05_20190116_100007Z.flac,3394.7,3401.7,3141,4642,whbtot1
PER_004_S05_20190116_100007Z.flac,3410.6,3420.8,3205,4484,whbtot1
PER_004_S05_20190116_100007Z.flac,2944.5,2949.1,532,4746,whbtot1
PER_004_S05_20190116_100007Z.flac,2966.4,2971.9,3158,4478,whbtot1
PER_004_S05_20190116_100007Z.flac,3369.6,3370.3,3111,4478,whbtot1
PER_004_S05_20190116_100007Z.flac,3427.7,3450.5,3205,4649,whbtot1
PER_004_S05_20190116_100007Z.flac,635.8,639.0,1190,2182,wespuf1
PER_004_S05_20190116_100007Z.flac,717.3,720.8,1388,2460,wespuf1
PER_004_S05_20190116_100007Z.flac,57.8,97.5,1269,3015,whnrob1
PER_004_S05_20190116_100007Z.flac,102.9,566.2,1190,3134,whnrob1
PER_004_S05_20190116_100007Z.flac,573.4,615.0,1547,2857,whnrob1
PER_004_S05_20190116_100007Z.flac,620.5,821.7,1349,3174,whnrob1
PER_004_S05_20190116_100007Z.flac,828.1,923.8,1230,3214,whnrob1
PER_004_S05_20190116_100007Z.flac,935.4,1023.2,873,3373,whnrob1
PER_004_S05_20190116_100007Z.flac,1054.3,1099.0,1388,3055,whnrob1
PER_004_S05_20190116_100007Z.flac,1030.6,1044.7,1071,3333,whnrob1
PER_004_S05_20190116_100007Z.flac,1131.3,1188.8,1269,3174,whnrob1
PER_004_S05_20190116_100007Z.flac,1193.1,1260.5,1269,3174,whnrob1
PER_004_S05_20190116_100007Z.flac,1265.2,1276.0,1388,3095,whnrob1
PER_004_S05_20190116_100007Z.flac,3393.7,3394.9,595,2777,yercac1
PER_004_S05_20190116_100007Z.flac,3520.8,3523.2,476,3531,yercac1
PER_004_S05_20190116_100007Z.flac,3530.3,3534.7,357,4204,yercac1
PER_004_S05_20190116_100007Z.flac,3539.0,3539.8,674,4127,yercac1
PER_004_S05_20190116_100007Z.flac,3549.3,3550.4,340,4583,yercac1
PER_004_S05_20190116_100007Z.flac,3556.9,3591.5,1174,4356,yercac1
PER_005_S06_20190116_100007Z.flac,238.9,353.4,1309,2103,littin1
PER_005_S06_20190116_100007Z.flac,327.0,352.6,515,1349,????
PER_005_S06_20190116_100007Z.flac,456.0,460.7,1230,2420,citwoo1
PER_005_S06_20190116_100007Z.flac,526.6,531.9,1388,2817,citwoo1
PER_005_S06_20190116_100007Z.flac,577.4,581.4,1190,2500,citwoo1
PER_005_S06_20190116_100007Z.flac,462.8,471.4,357,1388,????
PER_005_S06_20190116_100007Z.flac,473.3,477.1,198,1071,????
PER_005_S06_20190116_100007Z.flac,524.7,548.1,436,1428,????
PER_005_S06_20190116_100007Z.flac,570.2,571.8,1111,2500,amabaw1
PER_005_S06_20190116_100007Z.flac,504.4,505.1,1150,2539,????
PER_005_S06_20190116_100007Z.flac,552.2,553.9,1071,2420,amabaw1
PER_005_S06_20190116_100007Z.flac,539.7,541.2,1111,2420,amabaw1
PER_005_S06_20190116_100007Z.flac,575.4,590.7,476,1587,????
PER_005_S06_20190116_100007Z.flac,590.1,591.7,1230,2500,amabaw1
PER_005_S06_20190116_100007Z.flac,600.4,602.3,1190,2500,amabaw1
PER_005_S06_20190116_100007Z.flac,615.7,617.4,1190,2420,amabaw1
PER_005_S06_20190116_100007Z.flac,597.7,599.1,1031,2817,butwoo1
PER_005_S06_20190116_100007Z.flac,564.8,565.9,1388,2579,????
PER_005_S06_20190116_100007Z.flac,572.8,574.8,1230,2658,????
PER_005_S06_20190116_100007Z.flac,617.4,621.6,1349,2619,citwoo1
PER_005_S06_20190116_100007Z.flac,605.1,609.4,1388,2698,????
PER_005_S06_20190116_100007Z.flac,637.5,639.4,1150,2381,amabaw1
PER_005_S06_20190116_100007Z.flac,638.8,645.0,1309,2341,citwoo1
PER_005_S06_20190116_100007Z.flac,657.7,659.5,1071,2261,amabaw1
PER_005_S06_20190116_100007Z.flac,675.2,677.0,1190,2301,amabaw1
PER_005_S06_20190116_100007Z.flac,678.6,682.7,1309,2619,citwoo1
PER_005_S06_20190116_100007Z.flac,661.6,669.0,1468,2579,citwoo1
PER_005_S06_20190116_100007Z.flac,698.3,699.8,1269,2579,amabaw1
PER_005_S06_20190116_100007Z.flac,705.2,709.2,1150,2738,citwoo1
PER_005_S06_20190116_100007Z.flac,735.8,740.4,1071,2500,citwoo1
PER_005_S06_20190116_100007Z.flac,709.7,723.4,714,1428,????
PER_005_S06_20190116_100007Z.flac,727.7,729.4,1150,2222,amabaw1
PER_005_S06_20190116_100007Z.flac,755.1,756.9,1031,2142,amabaw1
PER_005_S06_20190116_100007Z.flac,745.9,747.6,1111,2063,amabaw1
PER_005_S06_20190116_100007Z.flac,713.1,714.3,1150,2381,amabaw1
PER_005_S06_20190116_100007Z.flac,779.3,781.2,1111,2658,butwoo1
PER_005_S06_20190116_100007Z.flac,802.3,804.7,1031,2857,butwoo1
PER_005_S06_20190116_100007Z.flac,766.3,775.7,1150,2619,citwoo1
PER_005_S06_20190116_100007Z.flac,783.5,791.8,1126,2658,citwoo1
PER_005_S06_20190116_100007Z.flac,762.8,765.7,1071,1904,butwoo1
PER_005_S06_20190116_100007Z.flac,815.4,817.1,992,2103,amabaw1
PER_005_S06_20190116_100007Z.flac,777.4,781.8,1468,1825,lobwoo1
PER_005_S06_20190116_100007Z.flac,800.7,802.1,1190,2182,butwoo1
PER_005_S06_20190116_100007Z.flac,828.4,831.6,1309,2698,citwoo1
PER_005_S06_20190116_100007Z.flac,820.7,822.7,1666,2182,blfant1
PER_005_S06_20190116_100007Z.flac,840.5,844.2,1190,1785,????
PER_005_S06_20190116_100007Z.flac,842.7,844.5,833,2261,amabaw1
PER_005_S06_20190116_100007Z.flac,848.5,849.6,1598,2381,????
PER_005_S06_20190116_100007Z.flac,857.8,862.2,1031,2420,citwoo1
PER_005_S06_20190116_100007Z.flac,870.2,877.0,1507,2817,citwoo1
PER_005_S06_20190116_100007Z.flac,872.7,874.9,1269,3055,butwoo1
PER_005_S06_20190116_100007Z.flac,884.3,886.0,1349,2381,amabaw1
PER_005_S06_20190116_100007Z.flac,887.2,890.9,1150,2500,citwoo1
PER_005_S06_20190116_100007Z.flac,900.3,901.8,1150,2381,amabaw1
PER_005_S06_20190116_100007Z.flac,918.4,919.5,1825,2341,rinwoo1
PER_005_S06_20190116_100007Z.flac,928.7,932.1,1150,2579,citwoo1
PER_005_S06_20190116_100007Z.flac,924.0,925.8,1150,2381,amabaw1
PER_005_S06_20190116_100007Z.flac,714.0,717.4,1428,2817,citwoo1
PER_005_S06_20190116_100007Z.flac,949.8,955.5,1349,2182,lobwoo1
PER_005_S06_20190116_100007Z.flac,986.5,992.2,1269,2063,lobwoo1
PER_005_S06_20190116_100007Z.flac,1006.5,1008.8,1587,2222,blfant1
PER_005_S06_20190116_100007Z.flac,1021.4,1029.1,1349,2103,lobwoo1
PER_005_S06_20190116_100007Z.flac,1001.8,1016.1,1428,1984,lobwoo1
PER_005_S06_20190116_100007Z.flac,1018.1,1020.5,1587,2777,????
PER_005_S06_20190116_100007Z.flac,1045.3,1051.4,1269,2738,citwoo1
PER_005_S06_20190116_100007Z.flac,1035.5,1043.4,1190,2341,lobwoo1
PER_005_S06_20190116_100007Z.flac,1062.4,1069.5,1230,3809,lobwoo1
PER_005_S06_20190116_100007Z.flac,1091.7,1095.1,1111,2579,citwoo1
PER_005_S06_20190116_100007Z.flac,1082.6,1083.5,1349,1825,cintin1
PER_005_S06_20190116_100007Z.flac,1089.0,1089.6,1190,1944,cintin1
PER_005_S06_20190116_100007Z.flac,1096.1,1097.1,1309,2023,cintin1
PER_005_S06_20190116_100007Z.flac,1102.0,1102.9,1190,1984,cintin1
PER_005_S06_20190116_100007Z.flac,1084.3,1092.0,1269,2222,lobwoo1
PER_005_S06_20190116_100007Z.flac,1104.8,1111.7,1190,2381,lobwoo1
PER_005_S06_20190116_100007Z.flac,1114.0,1115.0,1388,1825,cintin1
PER_005_S06_20190116_100007Z.flac,1119.3,1120.7,1349,1984,cintin1
PER_005_S06_20190116_100007Z.flac,1120.3,1123.5,1468,2063,lobwoo1
PER_005_S06_20190116_100007Z.flac,1125.0,1125.9,1269,1904,cintin1
PER_005_S06_20190116_100007Z.flac,1130.7,1137.5,1269,1904,cintin1
PER_005_S06_20190116_100007Z.flac,1138.3,1144.9,1269,1904,lobwoo1
PER_005_S06_20190116_100007Z.flac,1148.8,1155.2,1388,1944,cintin1
PER_005_S06_20190116_100007Z.flac,1151.7,1155.1,952,2579,citwoo1
PER_005_S06_20190116_100007Z.flac,1157.0,1158.9,1388,2381,blfant1
PER_005_S06_20190116_100007Z.flac,1159.8,1160.9,1388,2063,cintin1
PER_005_S06_20190116_100007Z.flac,1165.8,1166.9,1468,2023,cintin1
PER_005_S06_20190116_100007Z.flac,1144.7,1146.3,1349,2460,amabaw1
PER_005_S06_20190116_100007Z.flac,1117.9,1120.1,1468,2420,blfant1
PER_005_S06_20190116_100007Z.flac,1220.8,1228.5,1150,2023,lobwoo1
PER_005_S06_20190116_100007Z.flac,1192.3,1197.5,1230,2063,lobwoo1
PER_005_S06_20190116_100007Z.flac,1172.5,1173.7,1468,1904,cintin1
PER_005_S06_20190116_100007Z.flac,1179.4,1180.3,1309,1865,cintin1
PER_005_S06_20190116_100007Z.flac,1212.9,1214.9,1230,2103,plwant1
PER_005_S06_20190116_100007Z.flac,3451.4,3453.4,1428,2301,blfant1
PER_005_S06_20190116_100007Z.flac,3467.6,3469.8,1428,2222,blfant1
PER_005_S06_20190116_100007Z.flac,3428.4,3429.6,2500,4404,ducgre1
PER_005_S06_20190116_100007Z.flac,3434.1,3439.6,2381,4484,ducgre1
PER_005_S06_20190116_100007Z.flac,3438.9,3449.3,1349,2063,lobwoo1
PER_005_S06_20190116_100007Z.flac,3452.9,3458.7,2381,4365,ducgre1
PER_005_S06_20190116_100007Z.flac,3430.9,3431.5,2777,4523,????
PER_005_S06_20190116_100007Z.flac,3432.8,3435.0,1269,2142,blfant1
PER_005_S06_20190116_100007Z.flac,3435.1,3436.5,238,912,plupig2
PER_005_S06_20190116_100007Z.flac,3427.3,3430.4,317,1150,plupig2
PER_005_S06_20190116_100007Z.flac,3440.3,3443.8,2619,4047,lowant1
PER_005_S06_20190116_100007Z.flac,3461.5,3465.4,2698,3769,lowant1
PER_005_S06_20190116_100007Z.flac,3445.3,3446.3,2619,4642,ducgre1
PER_005_S06_20190116_100007Z.flac,3456.7,3463.0,1230,2142,lobwoo1
PER_005_S06_20190116_100007Z.flac,3465.4,3467.0,1507,2261,wibpip1
PER_005_S06_20190116_100007Z.flac,3461.3,3468.6,515,1269,blttro1
PER_005_S06_20190116_100007Z.flac,3460.5,3467.8,1666,3412,hauthr1
PER_005_S06_20190116_100007Z.flac,3469.6,3484.4,1388,2460,lobwoo1
PER_005_S06_20190116_100007Z.flac,3476.1,3479.6,2896,4007,lowant1
PER_005_S06_20190116_100007Z.flac,3470.7,3471.8,2381,4246,ducgre1
PER_005_S06_20190116_100007Z.flac,3480.4,3489.9,2420,4290,ducgre1
PER_005_S06_20190116_100007Z.flac,3505.1,3507.8,1944,4523,dutant2
PER_005_S06_20190116_100007Z.flac,3512.6,3515.1,2579,4127,chwfog1
PER_005_S06_20190116_100007Z.flac,3518.3,3519.2,2500,4563,ducgre1
PER_005_S06_20190116_100007Z.flac,3533.7,3535.7,1269,2420,blfant1
PER_005_S06_20190116_100007Z.flac,1.6,15.3,673,1459,????
PER_005_S06_20190116_100007Z.flac,90.9,116.2,505,1459,????
PER_005_S06_20190116_100007Z.flac,166.1,215.5,1374,2222,littin1
PER_005_S06_20190116_100007Z.flac,161.2,220.4,1547,2619,????
PER_005_S06_20190116_100007Z.flac,370.1,371.1,39,476,????
PER_005_S06_20190116_100007Z.flac,401.1,403.1,1031,2539,????
PER_005_S06_20190116_100007Z.flac,397.5,398.9,1269,1865,littin1
PER_005_S06_20190116_100007Z.flac,441.0,442.5,1111,2857,amabaw1
PER_005_S06_20190116_100007Z.flac,447.4,450.9,515,1190,scrpih1
PER_005_S06_20190116_100007Z.flac,473.0,474.4,1309,2341,amabaw1
PER_005_S06_20190116_100007Z.flac,490.6,492.5,912,2539,amabaw1
PER_005_S06_20190116_100007Z.flac,505.1,508.4,1190,2738,????
PER_005_S06_20190116_100007Z.flac,523.3,525.5,317,1627,thlwre1
PER_005_S06_20190116_100007Z.flac,523.8,525.3,1428,2381,amabaw1
PER_005_S06_20190116_100007Z.flac,585.6,587.0,1547,2738,????
PER_005_S06_20190116_100007Z.flac,670.7,672.5,1627,2500,????
PER_005_S06_20190116_100007Z.flac,704.5,707.0,1269,1984,????
PER_005_S06_20190116_100007Z.flac,795.3,797.3,1468,2261,blfant1
PER_005_S06_20190116_100007Z.flac,805.8,806.7,1547,2500,????
PER_005_S06_20190116_100007Z.flac,827.6,829.9,1801,2747,blfant1
PER_005_S06_20190116_100007Z.flac,830.9,831.5,1936,3603,????
PER_005_S06_20190116_100007Z.flac,873.6,875.5,158,714,bucmot4
PER_005_S06_20190116_100007Z.flac,896.5,899.3,1587,2381,citwoo1
PER_005_S06_20190116_100007Z.flac,914.6,915.3,1547,2896,????
PER_005_S06_20190116_100007Z.flac,965.6,972.2,1111,2817,citwoo1
PER_005_S06_20190116_100007Z.flac,972.2,973.6,1428,2816,????
PER_005_S06_20190116_100007Z.flac,973.3,975.9,1388,2817,????
PER_005_S06_20190116_100007Z.flac,987.2,989.1,1428,2222,blfant1
PER_005_S06_20190116_100007Z.flac,1004.3,1012.3,1443,3055,????
PER_005_S06_20190116_100007Z.flac,1008.6,1010.8,1428,2142,wibpip1
PER_005_S06_20190116_100007Z.flac,1019.7,1023.3,1150,2976,????
PER_005_S06_20190116_100007Z.flac,1036.5,1038.6,1468,1984,plwant1
PER_005_S06_20190116_100007Z.flac,1055.0,1057.1,1428,2063,plwant1
PER_005_S06_20190116_100007Z.flac,1052.1,1063.1,1188,2063,lobwoo1
PER_005_S06_20190116_100007Z.flac,1061.9,1062.2,1785,2301,????
PER_005_S06_20190116_100007Z.flac,1078.9,1080.5,1309,1984,plwant1
PER_005_S06_20190116_100007Z.flac,1100.3,1102.6,1547,2420,blfant1
PER_005_S06_20190116_100007Z.flac,1103.5,1105.9,1428,2142,plwant1
PER_005_S06_20190116_100007Z.flac,1112.1,1113.6,634,2381,????
PER_005_S06_20190116_100007Z.flac,1126.8,1128.9,1388,2103,plwant1
PER_005_S06_20190116_100007Z.flac,1161.0,1162.3,1230,2460,amabaw1
PER_005_S06_20190116_100007Z.flac,1163.7,1171.8,1269,3134,????
PER_005_S06_20190116_100007Z.flac,1168.0,1173.9,1746,2301,blfant1
PER_005_S06_20190116_100007Z.flac,1178.3,1179.4,1309,2698,amabaw1
PER_005_S06_20190116_100007Z.flac,1184.7,1186.5,1309,2063,plwant1
PER_005_S06_20190116_100007Z.flac,1187.4,1189.0,1269,2605,amabaw1
PER_005_S06_20190116_100007Z.flac,1191.4,1193.9,277,912,bucmot4
PER_005_S06_20190116_100007Z.flac,1202.7,1205.4,317,1865,thlwre1
PER_005_S06_20190116_100007Z.flac,1219.7,1220.6,1230,1865,????
PER_005_S06_20190116_100007Z.flac,1234.3,1235.3,1587,2896,????
PER_005_S06_20190116_100007Z.flac,1243.9,1245.4,1507,2777,????
PER_005_S06_20190116_100007Z.flac,1248.7,1256.3,1803,2896,spwant2
PER_005_S06_20190116_100007Z.flac,1251.9,1254.6,2023,4047,dutant2
PER_005_S06_20190116_100007Z.flac,1249.8,1250.9,2261,3174,????
PER_005_S06_20190116_100007Z.flac,1284.5,1286.6,1904,4484,dutant2
PER_005_S06_20190116_100007Z.flac,1281.0,1292.3,2063,2658,spwant2
PER_005_S06_20190116_100007Z.flac,1295.7,1297.3,1547,2579,blfant1
PER_005_S06_20190116_100007Z.flac,1301.6,1302.7,277,754,ruqdov
PER_005_S06_20190116_100007Z.flac,1293.7,1294.6,238,793,ruqdov
PER_005_S06_20190116_100007Z.flac,1306.8,1307.6,1428,3134,????
PER_005_S06_20190116_100007Z.flac,1309.2,1310.6,119,833,ruqdov
PER_005_S06_20190116_100007Z.flac,1322.0,1329.5,2063,2738,spwant2
PER_005_S06_20190116_100007Z.flac,1334.7,1336.6,1468,2063,plwant1
PER_005_S06_20190116_100007Z.flac,1337.5,1338.6,1349,1944,????
PER_005_S06_20190116_100007Z.flac,1335.0,1338.5,2063,2738,spwant2
PER_005_S06_20190116_100007Z.flac,1355.5,1357.9,2261,4047,????
PER_005_S06_20190116_100007Z.flac,1357.2,1359.1,1349,2103,plwant1
PER_005_S06_20190116_100007Z.flac,1347.1,1360.8,1944,2738,spwant2
PER_005_S06_20190116_100007Z.flac,1365.4,1366.2,158,754,ruqdov
PER_005_S06_20190116_100007Z.flac,1368.9,1377.8,436,1904,thlwre1
PER_005_S06_20190116_100007Z.flac,1373.2,1388.0,1666,2896,spwant2
PER_005_S06_20190116_100007Z.flac,1383.3,1384.2,1627,3015,bsbeye1
PER_005_S06_20190116_100007Z.flac,1383.9,1385.6,1031,2381,butwoo1
PER_005_S06_20190116_100007Z.flac,1385.5,1387.5,1865,3690,????
PER_005_S06_20190116_100007Z.flac,1410.9,1413.9,436,2420,thlwre1
PER_005_S06_20190116_100007Z.flac,1412.1,1413.0,1706,4404,????
PER_005_S06_20190116_100007Z.flac,1423.3,1427.0,1666,2658,spwant2
PER_005_S06_20190116_100007Z.flac,1425.5,1427.0,277,674,ruqdov
PER_005_S06_20190116_100007Z.flac,1434.5,1435.6,277,833,ruqdov
PER_005_S06_20190116_100007Z.flac,1435.7,1439.8,2023,2658,spwant2
PER_005_S06_20190116_100007Z.flac,1435.4,1437.2,1468,2261,????
PER_005_S06_20190116_100007Z.flac,1437.4,1439.8,2142,4325,dutant2
PER_005_S06_20190116_100007Z.flac,1441.4,1441.7,595,1428,????
PER_005_S06_20190116_100007Z.flac,1443.5,1448.4,158,2103,thlwre1
PER_005_S06_20190116_100007Z.flac,1447.9,1456.1,1984,2896,spwant2
PER_005_S06_20190116_100007Z.flac,1456.4,1458.2,1507,1944,plwant1
PER_005_S06_20190116_100007Z.flac,1454.6,1455.3,1468,3333,????
PER_005_S06_20190116_100007Z.flac,1452.2,1454.1,1190,2460,butwoo1
PER_005_S06_20190116_100007Z.flac,1449.5,1452.2,1825,3134,????
PER_005_S06_20190116_100007Z.flac,1470.9,1473.1,1150,2222,plwant1
PER_005_S06_20190116_100007Z.flac,1480.7,1486.1,2023,3015,spwant2
PER_005_S06_20190116_100007Z.flac,1486.8,1489.0,1269,1984,plwant1
PER_005_S06_20190116_100007Z.flac,1491.3,1494.3,2023,4285,dutant2
PER_005_S06_20190116_100007Z.flac,1493.3,1495.5,1269,1746,wibpip1
PER_005_S06_20190116_100007Z.flac,1492.6,1502.9,2063,2817,spwant2
PER_005_S06_20190116_100007Z.flac,1497.1,1500.9,1349,2896,gryant2
PER_005_S06_20190116_100007Z.flac,1498.5,1501.4,277,674,bucmot4
PER_005_S06_20190116_100007Z.flac,1503.6,1505.4,1269,2063,plwant1
PER_005_S06_20190116_100007Z.flac,1518.8,1521.4,1230,1825,rufant3
PER_005_S06_20190116_100007Z.flac,1508.8,1516.9,1388,1959,plwant1
PER_005_S06_20190116_100007Z.flac,1524.3,1535.5,1825,2896,spwant2
PER_005_S06_20190116_100007Z.flac,1538.2,1540.4,1309,2063,plwant1
PER_005_S06_20190116_100007Z.flac,1540.8,1541.6,238,714,grfdov1
PER_005_S06_20190116_100007Z.flac,1529.5,1530.8,158,754,ruqdov
PER_005_S06_20190116_100007Z.flac,1520.9,1522.1,277,754,ruqdov
PER_005_S06_20190116_100007Z.flac,1478.5,1784.7,1468,2857,hauthr1
PER_005_S06_20190116_100007Z.flac,1547.0,1547.8,79,793,grfdov1
PER_005_S06_20190116_100007Z.flac,1547.8,1555.3,555,3849,scrpih1
PER_005_S06_20190116_100007Z.flac,1552.4,1554.8,1349,1825,????
PER_005_S06_20190116_100007Z.flac,1570.6,1573.0,1468,1904,plwant1
PER_005_S06_20190116_100007Z.flac,1575.9,1577.1,198,873,ruqdov
PER_005_S06_20190116_100007Z.flac,1572.7,1575.7,2023,4365,dutant2
PER_005_S06_20190116_100007Z.flac,1556.2,1558.2,1111,2063,plwant1
PER_005_S06_20190116_100007Z.flac,1557.3,1560.2,1587,3293,hauthr1
PER_005_S06_20190116_100007Z.flac,1558.3,1560.9,317,1785,thlwre1
PER_005_S06_20190116_100007Z.flac,1582.1,1583.0,1746,2936,bsbeye1
PER_005_S06_20190116_100007Z.flac,1582.5,1584.0,198,793,ruqdov
PER_005_S06_20190116_100007Z.flac,1586.7,1590.2,1825,2420,????
PER_005_S06_20190116_100007Z.flac,1588.1,1594.1,198,2301,thlwre1
PER_005_S06_20190116_100007Z.flac,1594.3,1597.9,1230,3174,????
PER_005_S06_20190116_100007Z.flac,1598.7,1601.1,1230,2261,plwant1
PER_005_S06_20190116_100007Z.flac,1602.8,1609.9,198,2738,thlwre1
PER_005_S06_20190116_100007Z.flac,1606.6,1609.0,1150,1944,butwoo1
PER_005_S06_20190116_100007Z.flac,1616.5,1619.7,2023,4563,dutant2
PER_005_S06_20190116_100007Z.flac,1631.2,1635.2,1309,2103,lobwoo1
PER_005_S06_20190116_100007Z.flac,1634.4,1641.5,238,2182,thlwre1
PER_005_S06_20190116_100007Z.flac,1651.5,1654.8,1309,1944,lobwoo1
PER_005_S06_20190116_100007Z.flac,1613.5,1617.8,1182,1984,lobwoo1
PER_005_S06_20190116_100007Z.flac,1628.1,1630.8,1230,2023,plwant1
PER_005_S06_20190116_100007Z.flac,1660.8,1661.4,1190,2857,????
PER_005_S06_20190116_100007Z.flac,1665.4,1668.1,371,2261,meapar
PER_005_S06_20190116_100007Z.flac,1667.5,1672.3,238,2341,thlwre1
PER_005_S06_20190116_100007Z.flac,1674.8,1675.6,1309,2341,????
PER_005_S06_20190116_100007Z.flac,1676.2,1678.5,1230,1944,lobwoo1
PER_005_S06_20190116_100007Z.flac,1682.3,1688.2,1182,2381,????
PER_005_S06_20190116_100007Z.flac,1701.2,1704.2,1071,1865,butwoo1
PER_005_S06_20190116_100007Z.flac,1709.2,1711.1,1309,1904,lobwoo1
PER_005_S06_20190116_100007Z.flac,1729.4,1731.4,1230,3055,butwoo1
PER_005_S06_20190116_100007Z.flac,1756.1,1760.0,1904,4444,dutant2
PER_005_S06_20190116_100007Z.flac,1739.3,1741.7,2103,4722,dutant2
PER_005_S06_20190116_100007Z.flac,1727.5,1730.0,1388,1904,lobwoo1
PER_005_S06_20190116_100007Z.flac,1731.8,1736.9,238,2698,thlwre1
PER_005_S06_20190116_100007Z.flac,1738.1,1752.6,436,1388,????
PER_005_S06_20190116_100007Z.flac,1735.3,1737.7,1269,2063,plwant1
PER_005_S06_20190116_100007Z.flac,1741.0,1742.2,912,2420,butwoo1
PER_005_S06_20190116_100007Z.flac,1741.2,1746.1,1230,2063,lobwoo1
PER_005_S06_20190116_100007Z.flac,1747.9,1748.9,39,912,grfdov1
PER_005_S06_20190116_100007Z.flac,1752.7,1754.5,1031,1507,????
PER_005_S06_20190116_100007Z.flac,1755.2,1755.9,277,754,grfdov1
PER_005_S06_20190116_100007Z.flac,1759.1,1761.1,1309,2182,plwant1
PER_005_S06_20190116_100007Z.flac,1759.9,1767.7,992,2896,scrpih1
PER_005_S06_20190116_100007Z.flac,1766.9,1767.8,1349,1785,lowant1
PER_005_S06_20190116_100007Z.flac,1771.9,1775.0,1388,2103,plwant1
PER_005_S06_20190116_100007Z.flac,1761.3,1761.9,277,754,grfdov1
PER_005_S06_20190116_100007Z.flac,1774.9,1776.0,198,634,grfdov1
PER_005_S06_20190116_100007Z.flac,1767.9,1768.8,158,634,grfdov1
PER_005_S06_20190116_100007Z.flac,1774.2,1780.6,1547,2103,lobwoo1
PER_005_S06_20190116_100007Z.flac,1769.9,1781.2,396,1507,blttro1
PER_005_S06_20190116_100007Z.flac,1783.3,1784.2,277,754,grfdov1
PER_005_S06_20190116_100007Z.flac,1789.7,1790.6,198,793,grfdov1
PER_005_S06_20190116_100007Z.flac,1830.5,1831.5,238,754,grfdov1
PER_005_S06_20190116_100007Z.flac,1836.6,1837.5,238,714,grfdov1
PER_005_S06_20190116_100007Z.flac,1818.1,1818.9,238,754,grfdov1
PER_005_S06_20190116_100007Z.flac,1804.6,1805.5,119,912,grfdov1
PER_005_S06_20190116_100007Z.flac,1816.9,1820.7,1904,4563,dutant2
PER_005_S06_20190116_100007Z.flac,1796.0,1806.9,634,1428,blttro1
PER_005_S06_20190116_100007Z.flac,1812.9,1822.5,317,1388,blttro1
PER_005_S06_20190116_100007Z.flac,1815.7,1820.9,1547,2142,lobwoo1
PER_005_S06_20190116_100007Z.flac,1831.7,1838.0,1428,2103,lobwoo1
PER_005_S06_20190116_100007Z.flac,1786.2,1793.6,1349,2060,lobwoo1
PER_005_S06_20190116_100007Z.flac,1729.7,1730.6,277,754,grfdov1
PER_005_S06_20190116_100007Z.flac,1735.9,1737.1,317,754,grfdov1
