Filename,Start Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species eBird Code
SSW_065_20170325_210015Z.flac,1246.9,1257.2,238,5158,blujay
SSW_065_20170325_210015Z.flac,1225.7,1226.9,1269,5238,blujay
SSW_065_20170325_210015Z.flac,1237.6,1243.7,0,6190,blujay
SSW_065_20170325_210015Z.flac,1269.4,1271.4,1666,5952,blujay
SSW_065_20170325_210015Z.flac,1273.6,1274.5,1428,5000,blujay
SSW_065_20170325_210015Z.flac,1275.1,1279.0,0,3650,amecro
SSW_065_20170325_210015Z.flac,1277.6,1278.0,3492,8015,dowwoo
SSW_065_20170325_210015Z.flac,1279.6,1280.2,3254,8015,dowwoo
SSW_065_20170325_210015Z.flac,1288.0,1288.4,4127,7301,dowwoo
SSW_065_20170325_210015Z.flac,1312.2,1312.9,2301,4444,blujay
SSW_065_20170325_210015Z.flac,1309.0,1309.6,2301,4285,blujay
SSW_065_20170325_210015Z.flac,1364.0,1365.8,0,4920,amecro
SSW_065_20170325_210015Z.flac,1379.6,1381.6,0,4761,amecro
SSW_065_20170325_210015Z.flac,1407.7,1409.5,0,2777,amecro
SSW_065_20170325_210015Z.flac,1381.7,1400.6,1666,5158,blujay
SSW_065_20170325_210015Z.flac,1402.2,1404.3,1269,5079,blujay
SSW_065_20170325_210015Z.flac,1406.2,1411.3,1349,4920,blujay
SSW_065_20170325_210015Z.flac,1414.2,1416.8,1746,4841,blujay
SSW_065_20170325_210015Z.flac,1417.6,1419.2,1904,4285,blujay
SSW_065_20170325_210015Z.flac,1397.0,1398.8,0,2698,amecro
SSW_065_20170325_210015Z.flac,1420.2,1420.7,1666,4841,blujay
SSW_065_20170325_210015Z.flac,1421.7,1423.7,1190,5000,blujay
SSW_065_20170325_210015Z.flac,1426.1,1430.1,1825,4920,blujay
SSW_065_20170325_210015Z.flac,1467.7,1471.3,0,3809,pilwoo
SSW_065_20170325_210015Z.flac,1438.8,1442.0,0,5079,blujay
SSW_065_20170325_210015Z.flac,1449.8,1451.7,0,2619,amecro
SSW_065_20170325_210015Z.flac,1460.1,1461.8,0,5000,amecro
SSW_065_20170325_210015Z.flac,1492.4,1493.7,0,4444,amecro
SSW_065_20170325_210015Z.flac,1499.5,1501.0,0,3095,amecro
SSW_065_20170325_210015Z.flac,1520.5,1522.5,0,7301,amecro
SSW_065_20170325_210015Z.flac,1551.2,1553.3,0,3730,amecro
SSW_065_20170325_210015Z.flac,1574.3,1575.8,952,8809,blujay
SSW_065_20170325_210015Z.flac,1578.2,1581.0,0,8333,blujay
SSW_065_20170325_210015Z.flac,1584.2,1585.8,714,9047,blujay
SSW_065_20170325_210015Z.flac,1588.0,1589.0,1031,7460,blujay
SSW_065_20170325_210015Z.flac,1595.3,1597.7,0,8809,blujay
SSW_065_20170325_210015Z.flac,1598.7,1600.0,0,7936,blujay
SSW_065_20170325_210015Z.flac,1602.2,1607.1,158,7936,blujay
SSW_065_20170325_210015Z.flac,1652.1,1653.9,4523,8730,dowwoo
SSW_065_20170325_210015Z.flac,1683.0,1714.5,2381,4523,blujay
SSW_065_20170325_210015Z.flac,1708.0,1710.4,396,4127,pilwoo
SSW_065_20170325_210015Z.flac,1876.5,1879.4,0,3968,pilwoo
SSW_065_20170325_210015Z.flac,1917.2,1919.2,4206,8571,dowwoo
SSW_065_20170325_210015Z.flac,2026.6,2027.0,3333,7539,dowwoo
SSW_065_20170325_210015Z.flac,2030.6,2033.7,3015,7936,dowwoo
SSW_065_20170325_210015Z.flac,2044.7,2045.3,4206,7698,dowwoo
SSW_065_20170325_210015Z.flac,2048.7,2049.4,4285,8095,dowwoo
SSW_065_20170325_210015Z.flac,2071.2,2071.8,2142,7857,dowwoo
SSW_065_20170325_210015Z.flac,2073.5,2074.8,1984,6111,bkcchi
SSW_065_20170325_210015Z.flac,2077.7,2078.7,2063,6507,bkcchi
SSW_065_20170325_210015Z.flac,2079.9,2081.5,2222,6428,bkcchi
SSW_065_20170325_210015Z.flac,2083.9,2085.0,1666,6349,bkcchi
SSW_065_20170325_210015Z.flac,2086.7,2088.0,1349,5714,bkcchi
SSW_065_20170325_210015Z.flac,2098.3,2099.8,1904,5793,bkcchi
SSW_065_20170325_210015Z.flac,2092.4,2093.4,3412,9206,bkcchi
SSW_065_20170325_210015Z.flac,2231.7,2234.3,0,6111,sonspa
SSW_065_20170325_210015Z.flac,2303.0,2303.9,793,3730,tuftit
SSW_065_20170325_210015Z.flac,2310.8,2312.2,793,3571,tuftit
SSW_065_20170325_210015Z.flac,2309.8,2312.1,476,6428,bkcchi
SSW_065_20170325_210015Z.flac,2314.4,2316.7,714,6507,bkcchi
SSW_065_20170325_210015Z.flac,2318.1,2319.3,634,3968,tuftit
SSW_065_20170325_210015Z.flac,2321.4,2322.7,555,3571,tuftit
SSW_065_20170325_210015Z.flac,2325.2,2326.2,1190,5158,tuftit
SSW_065_20170325_210015Z.flac,2329.1,2329.7,952,3095,tuftit
SSW_065_20170325_210015Z.flac,2335.2,2336.6,634,3492,tuftit
SSW_065_20170325_210015Z.flac,2338.5,2339.4,1111,3174,tuftit
SSW_065_20170325_210015Z.flac,2346.2,2347.0,793,2936,tuftit
SSW_065_20170325_210015Z.flac,2350.8,2351.5,714,3968,tuftit
SSW_065_20170325_210015Z.flac,2356.9,2358.3,793,3730,tuftit
SSW_065_20170325_210015Z.flac,2361.8,2362.8,158,3412,tuftit
SSW_065_20170325_210015Z.flac,2371.1,2372.1,4603,9523,????
SSW_065_20170325_210015Z.flac,2319.2,2320.6,2698,5238,bkcchi
SSW_065_20170325_210015Z.flac,2328.2,2330.7,2222,6666,bkcchi
SSW_065_20170325_210015Z.flac,2333.9,2339.2,1825,7301,bkcchi
SSW_065_20170325_210015Z.flac,2341.6,2344.0,1111,6904,bkcchi
SSW_065_20170325_210015Z.flac,2345.2,2350.9,634,5079,bkcchi
SSW_065_20170325_210015Z.flac,2352.4,2356.5,1428,6111,bkcchi
SSW_065_20170325_210015Z.flac,2358.1,2360.7,2063,5952,bkcchi
SSW_065_20170325_210015Z.flac,2364.2,2366.3,2460,5555,bkcchi
SSW_065_20170325_210015Z.flac,2322.7,2325.2,1587,6825,bkcchi
SSW_065_20170325_210015Z.flac,2384.9,2386.2,1825,6111,bkcchi
SSW_065_20170325_210015Z.flac,2390.5,2391.8,1587,5873,bkcchi
SSW_065_20170325_210015Z.flac,2393.8,2394.9,5793,8968,bkcchi
SSW_065_20170325_210015Z.flac,2406.6,2409.4,1904,7222,bkcchi
SSW_065_20170325_210015Z.flac,2472.4,2473.6,1428,8254,sonspa
SSW_065_20170325_210015Z.flac,2498.3,2501.0,714,7936,sonspa
SSW_065_20170325_210015Z.flac,2508.3,2509.2,1190,7936,sonspa
SSW_065_20170325_210015Z.flac,2604.9,2610.5,1428,7698,haiwoo
SSW_065_20170325_210015Z.flac,2551.5,2562.6,873,8492,dowwoo
SSW_065_20170325_210015Z.flac,2566.1,2579.9,1093,8203,dowwoo
SSW_065_20170325_210015Z.flac,2582.6,2593.7,241,8467,dowwoo
SSW_065_20170325_210015Z.flac,2582.3,2583.8,0,2983,amecro
SSW_065_20170325_210015Z.flac,2589.8,2590.6,0,2822,amecro
SSW_065_20170325_210015Z.flac,2595.3,2597.1,0,2822,amecro
SSW_065_20170325_210015Z.flac,2600.2,2601.6,0,1984,amecro
SSW_065_20170325_210015Z.flac,2597.7,2598.1,2063,7619,dowwoo
SSW_065_20170325_210015Z.flac,2601.0,2601.3,1666,7619,dowwoo
SSW_065_20170325_210015Z.flac,2604.4,2604.7,1190,7381,dowwoo
SSW_065_20170325_210015Z.flac,2597.2,2597.8,1825,7142,haiwoo
SSW_065_20170325_210015Z.flac,2599.9,2600.4,1666,7381,haiwoo
SSW_065_20170325_210015Z.flac,2615.1,2615.3,1031,7777,dowwoo
SSW_065_20170325_210015Z.flac,2612.8,2613.4,1428,8254,haiwoo
SSW_065_20170325_210015Z.flac,2615.1,2615.5,873,6904,haiwoo
SSW_065_20170325_210015Z.flac,2620.1,2620.6,1031,7539,haiwoo
SSW_065_20170325_210015Z.flac,2703.2,2704.1,967,4112,tuftit
SSW_065_20170325_210015Z.flac,2705.5,2706.4,967,4838,tuftit
SSW_065_20170325_210015Z.flac,2708.6,2710.1,0,4193,tuftit
SSW_065_20170325_210015Z.flac,2680.1,2739.1,238,9444,bkcchi
SSW_065_20170325_210015Z.flac,2671.1,2674.1,3333,9127,bkcchi
SSW_065_20170325_210015Z.flac,2594.0,2596.4,3809,9047,bkcchi
SSW_065_20170325_210015Z.flac,2739.3,2793.5,714,9365,bkcchi
SSW_065_20170325_210015Z.flac,2745.0,2745.9,1031,3809,tuftit
SSW_065_20170325_210015Z.flac,2749.4,2749.7,1269,3412,tuftit
SSW_065_20170325_210015Z.flac,2760.1,2760.9,859,4140,tuftit
SSW_065_20170325_210015Z.flac,2766.4,2767.2,156,3359,tuftit
SSW_065_20170325_210015Z.flac,2773.8,2775.1,322,3871,tuftit
SSW_065_20170325_210015Z.flac,2769.4,2770.8,645,4032,tuftit
SSW_065_20170325_210015Z.flac,2777.1,2778.4,1129,3951,tuftit
SSW_065_20170325_210015Z.flac,2781.1,2782.6,1129,4032,tuftit
SSW_065_20170325_210015Z.flac,2786.2,2787.6,1428,3888,tuftit
SSW_065_20170325_210015Z.flac,2791.2,2792.3,1349,3730,tuftit
SSW_065_20170325_210015Z.flac,2797.8,2846.5,1984,9206,bkcchi
SSW_065_20170325_210015Z.flac,2861.5,2863.3,4523,9047,dowwoo
SSW_065_20170325_210015Z.flac,2906.8,2922.6,5000,8730,tuftit
SSW_065_20170325_210015Z.flac,3007.4,3009.7,238,6825,norcar
SSW_065_20170325_210015Z.flac,3012.4,3013.5,4206,9127,bkcchi
SSW_065_20170325_210015Z.flac,3013.7,3017.4,158,6587,norcar
SSW_065_20170325_210015Z.flac,3022.3,3023.6,0,6111,norcar
SSW_065_20170325_210015Z.flac,3028.0,3031.4,0,5555,norcar
SSW_065_20170325_210015Z.flac,3037.8,3040.1,0,5468,norcar
SSW_065_20170325_210015Z.flac,3046.0,3049.5,0,5403,norcar
SSW_065_20170325_210015Z.flac,3054.5,3057.1,0,4758,norcar
SSW_065_20170325_210015Z.flac,3062.2,3064.5,0,4841,norcar
SSW_065_20170325_210015Z.flac,3070.8,3073.8,0,5000,norcar
SSW_065_20170325_210015Z.flac,3044.8,3046.1,0,5000,amecro
SSW_065_20170325_210015Z.flac,3084.0,3086.2,79,5317,norcar
SSW_065_20170325_210015Z.flac,3088.0,3090.3,5781,7421,dowwoo
SSW_065_20170325_210015Z.flac,3092.4,3096.9,625,5156,norcar
SSW_065_20170325_210015Z.flac,3104.2,3105.5,80,5645,norcar
SSW_065_20170325_210015Z.flac,3113.3,3116.3,0,5725,norcar
SSW_065_20170325_210015Z.flac,3123.1,3126.0,0,6428,norcar
SSW_065_20170325_210015Z.flac,3140.8,3143.1,0,6031,norcar
SSW_065_20170325_210015Z.flac,3148.8,3151.7,0,5859,norcar
SSW_065_20170325_210015Z.flac,3159.0,3162.0,0,5546,norcar
SSW_065_20170325_210015Z.flac,3172.7,3175.1,0,6209,norcar
SSW_065_20170325_210015Z.flac,3180.8,3184.2,0,6587,norcar
SSW_065_20170325_210015Z.flac,3190.3,3194.4,0,5793,norcar
SSW_065_20170325_210015Z.flac,3202.4,3206.2,317,5793,norcar
SSW_065_20170325_210015Z.flac,3212.1,3215.9,0,6093,norcar
SSW_065_20170325_210015Z.flac,3223.7,3227.2,0,5322,norcar
SSW_065_20170325_210015Z.flac,3236.6,3238.0,238,5793,norcar
SSW_065_20170325_210015Z.flac,3247.1,3250.1,555,5634,norcar
SSW_065_20170325_210015Z.flac,3281.3,3282.4,2661,7741,bkcchi
SSW_065_20170325_210015Z.flac,3285.3,3286.6,1854,8790,bkcchi
SSW_065_20170325_210015Z.flac,3288.9,3289.6,3790,8145,bkcchi
SSW_065_20170325_210015Z.flac,3281.0,3283.6,645,4677,norcar
SSW_065_20170325_210015Z.flac,3290.4,3293.3,0,5161,norcar
SSW_065_20170325_210015Z.flac,3299.9,3303.1,0,5396,norcar
SSW_065_20170325_210015Z.flac,3303.5,3304.9,1349,8174,bkcchi
SSW_065_20170325_210015Z.flac,3330.8,3331.9,3046,8906,bkcchi
SSW_065_20170325_210015Z.flac,3362.4,3363.4,2777,8888,bkcchi
SSW_065_20170325_210015Z.flac,3383.1,3384.1,1093,7656,bkcchi
SSW_065_20170325_210015Z.flac,3388.2,3389.4,3046,8828,bkcchi
SSW_065_20170325_210015Z.flac,3371.6,3372.8,2777,9047,bkcchi
SSW_065_20170325_210015Z.flac,3401.0,3402.1,1532,8951,bkcchi
SSW_065_20170325_210015Z.flac,3406.5,3407.5,2419,8629,bkcchi
SSW_065_20170325_210015Z.flac,3448.3,3449.7,859,4140,tuftit
SSW_065_20170325_210015Z.flac,3461.4,3462.4,1209,3871,tuftit
SSW_065_20170325_210015Z.flac,3464.6,3466.0,0,4354,tuftit
SSW_065_20170325_210015Z.flac,3479.2,3481.5,2142,8571,bkcchi
SSW_065_20170325_210015Z.flac,3482.0,3482.8,634,4682,tuftit
SSW_065_20170325_210015Z.flac,3487.4,3488.5,634,4285,tuftit
SSW_065_20170325_210015Z.flac,3493.6,3494.5,476,4127,tuftit
SSW_065_20170325_210015Z.flac,3491.6,3492.4,2222,7936,bkcchi
SSW_065_20170325_210015Z.flac,3497.1,3498.4,3174,9047,bkcchi
SSW_065_20170325_210015Z.flac,3544.8,3549.5,0,5317,norcar
SSW_065_20170325_210015Z.flac,3555.9,3560.0,0,5546,bkcchi
SSW_065_20170325_210015Z.flac,3587.7,3592.2,0,6587,bkcchi
SSW_066_20170401_040003Z.flac,3319.5,3337.4,476,1904,cangoo
SSW_067_20170401_060004Z.flac,462.6,475.7,0,3428,cangoo
SSW_068_20170401_080005Z.flac,2868.2,2883.0,0,2857,cangoo
SSW_068_20170401_080005Z.flac,892.1,905.7,190,3428,cangoo
SSW_068_20170401_080005Z.flac,917.1,918.2,0,4381,cangoo
SSW_069_20170401_090006Z.flac,3297.7,3298.3,2549,5588,killde
SSW_069_20170401_090006Z.flac,3467.0,3468.8,1862,8431,sonspa
SSW_070_20170401_100007Z.flac,2520.0,2528.5,1047,8000,amerob
SSW_070_20170401_100007Z.flac,2528.8,2646.0,1047,8095,amerob
SSW_070_20170401_100007Z.flac,2647.4,2674.5,381,8190,amerob
SSW_070_20170401_100007Z.flac,2810.1,2811.2,2000,5904,bkcchi
SSW_070_20170401_100007Z.flac,2814.2,2815.4,952,5904,bkcchi
SSW_070_20170401_100007Z.flac,2818.1,2819.0,2000,5904,bkcchi
SSW_070_20170401_100007Z.flac,2821.9,2822.9,1714,5619,bkcchi
SSW_070_20170401_100007Z.flac,2812.8,2813.6,4095,9238,bnhcow
SSW_070_20170401_100007Z.flac,2826.6,2827.7,1809,5714,bkcchi
SSW_070_20170401_100007Z.flac,2830.6,2831.8,1809,5809,bkcchi
SSW_070_20170401_100007Z.flac,2836.3,2837.6,1809,6000,bkcchi
SSW_070_20170401_100007Z.flac,2840.4,2841.8,857,6381,bkcchi
SSW_070_20170401_100007Z.flac,2844.3,2845.6,1904,5714,bkcchi
SSW_070_20170401_100007Z.flac,2849.2,2850.5,857,5428,bkcchi
SSW_070_20170401_100007Z.flac,2860.3,2861.7,1809,5904,bkcchi
SSW_070_20170401_100007Z.flac,2932.3,2933.4,1238,6095,bkcchi
SSW_070_20170401_100007Z.flac,2936.6,2938.0,1428,5333,bkcchi
SSW_070_20170401_100007Z.flac,2940.7,2941.8,1523,5714,bkcchi
SSW_070_20170401_100007Z.flac,2945.4,2946.7,1904,6000,bkcchi
SSW_070_20170401_100007Z.flac,2955.2,2956.6,1238,5809,bkcchi
SSW_070_20170401_100007Z.flac,3158.0,3159.1,1619,6000,bkcchi
SSW_070_20170401_100007Z.flac,3168.8,3170.0,1142,5809,bkcchi
SSW_070_20170401_100007Z.flac,3214.3,3216.9,0,4095,whbnut
SSW_070_20170401_100007Z.flac,3218.6,3219.8,0,3333,whbnut
SSW_070_20170401_100007Z.flac,3225.4,3226.7,0,5904,whbnut
SSW_070_20170401_100007Z.flac,3233.4,3234.2,0,4571,whbnut
SSW_070_20170401_100007Z.flac,3237.1,3238.3,0,4095,whbnut
SSW_070_20170401_100007Z.flac,3230.0,3231.1,2190,5142,bkcchi
SSW_070_20170401_100007Z.flac,3234.0,3235.1,1333,5809,bkcchi
SSW_070_20170401_100007Z.flac,3245.2,3246.3,2095,5714,bkcchi
SSW_070_20170401_100007Z.flac,3248.2,3249.3,95,3523,whbnut
SSW_070_20170401_100007Z.flac,3250.8,3251.6,2476,4857,bkcchi
SSW_070_20170401_100007Z.flac,3255.1,3256.1,2666,4857,bkcchi
SSW_070_20170401_100007Z.flac,3261.2,3262.9,0,3333,whbnut
SSW_070_20170401_100007Z.flac,3258.8,3259.9,2476,5523,bkcchi
SSW_070_20170401_100007Z.flac,3262.8,3263.9,2000,5809,bkcchi
SSW_070_20170401_100007Z.flac,3266.9,3267.8,2190,5333,bkcchi
SSW_070_20170401_100007Z.flac,3271.6,3272.6,1714,5619,bkcchi
SSW_070_20170401_100007Z.flac,3275.8,3276.9,2285,5428,bkcchi
SSW_070_20170401_100007Z.flac,3279.8,3280.9,1904,5523,bkcchi
SSW_070_20170401_100007Z.flac,3283.9,3284.9,2285,5714,bkcchi
SSW_070_20170401_100007Z.flac,3288.2,3289.4,1809,5619,bkcchi
SSW_070_20170401_100007Z.flac,3292.4,3293.5,2095,5333,bkcchi
SSW_070_20170401_100007Z.flac,3296.9,3298.2,1904,5714,bkcchi
SSW_070_20170401_100007Z.flac,3302.0,3302.8,2381,5142,bkcchi
SSW_070_20170401_100007Z.flac,3306.1,3307.2,2190,5714,bkcchi
SSW_070_20170401_100007Z.flac,3310.0,3311.0,2000,5523,bkcchi
SSW_070_20170401_100007Z.flac,3314.5,3315.6,2000,5428,bkcchi
SSW_070_20170401_100007Z.flac,3318.4,3319.6,2666,5619,bkcchi
SSW_070_20170401_100007Z.flac,3323.0,3324.1,2190,5809,bkcchi
SSW_070_20170401_100007Z.flac,3335.2,3339.3,0,2857,amecro
SSW_070_20170401_100007Z.flac,3339.2,3340.2,1142,5619,bkcchi
SSW_070_20170401_100007Z.flac,3343.0,3344.0,2571,5904,bkcchi
SSW_070_20170401_100007Z.flac,3347.9,3348.9,2190,5333,bkcchi
SSW_070_20170401_100007Z.flac,3352.6,3353.6,1809,5619,bkcchi
SSW_070_20170401_100007Z.flac,3357.8,3358.8,2476,5904,bkcchi
SSW_070_20170401_100007Z.flac,3362.2,3363.2,2285,5238,bkcchi
SSW_070_20170401_100007Z.flac,3363.1,3365.5,0,3047,amecro
SSW_070_20170401_100007Z.flac,3377.3,3378.1,2190,5333,bkcchi
SSW_070_20170401_100007Z.flac,3381.7,3382.8,2095,5333,bkcchi
SSW_070_20170401_100007Z.flac,3383.0,3385.2,0,2952,amecro
SSW_070_20170401_100007Z.flac,3392.4,3393.4,2000,5714,bkcchi
SSW_070_20170401_100007Z.flac,3396.8,3397.9,2571,5428,bkcchi
SSW_070_20170401_100007Z.flac,3406.4,3407.4,2571,5619,bkcchi
SSW_070_20170401_100007Z.flac,3416.8,3417.9,1904,5904,bkcchi
SSW_070_20170401_100007Z.flac,3425.4,3426.7,2381,5809,bkcchi
SSW_070_20170401_100007Z.flac,3410.5,3413.5,0,2761,amecro
SSW_070_20170401_100007Z.flac,3396.3,3398.7,0,2857,amecro
SSW_070_20170401_100007Z.flac,3427.9,3430.5,0,3047,amecro
SSW_070_20170401_100007Z.flac,3452.1,3454.4,0,2952,amecro
SSW_070_20170401_100007Z.flac,3479.8,3483.0,0,3142,amecro
SSW_070_20170401_100007Z.flac,3490.9,3492.8,0,2857,amecro
SSW_070_20170401_100007Z.flac,3447.3,3448.4,2476,5523,bkcchi
SSW_070_20170401_100007Z.flac,3507.4,3509.7,0,2857,amecro
SSW_070_20170401_100007Z.flac,3515.4,3518.3,0,2952,amecro
SSW_070_20170401_100007Z.flac,3537.9,3540.7,0,2476,amecro
SSW_070_20170401_100007Z.flac,3546.0,3548.1,0,2666,amecro
SSW_070_20170401_100007Z.flac,3578.7,3582.0,0,3238,amecro
SSW_070_20170401_100007Z.flac,3564.7,3569.8,0,3714,amecro
SSW_070_20170401_100007Z.flac,3542.5,3543.5,2381,5333,bkcchi
SSW_071_20170401_110007Z.flac,0.1,3.6,190,4761,norcar
SSW_071_20170401_110007Z.flac,1.8,3.1,1428,6095,bkcchi
SSW_071_20170401_110007Z.flac,11.9,13.3,2000,5523,bkcchi
SSW_071_20170401_110007Z.flac,11.6,14.1,0,5047,norcar
SSW_071_20170401_110007Z.flac,16.1,20.3,1333,5619,bkcchi
SSW_071_20170401_110007Z.flac,20.8,22.4,381,5714,norcar
SSW_071_20170401_110007Z.flac,98.1,101.2,0,5523,norcar
SSW_071_20170401_110007Z.flac,76.4,78.3,190,8761,amecro
SSW_071_20170401_110007Z.flac,105.3,107.6,0,8761,amecro
SSW_071_20170401_110007Z.flac,111.5,113.4,0,8476,amecro
SSW_071_20170401_110007Z.flac,117.2,119.2,0,8285,amecro
SSW_071_20170401_110007Z.flac,117.6,120.4,0,4476,norcar
SSW_071_20170401_110007Z.flac,120.8,121.5,0,5714,amecro
SSW_071_20170401_110007Z.flac,127.6,128.7,0,8952,amecro
SSW_071_20170401_110007Z.flac,135.7,137.4,0,8761,amecro
SSW_071_20170401_110007Z.flac,157.0,158.5,1142,5714,bkcchi
SSW_071_20170401_110007Z.flac,163.5,164.7,1809,5523,bkcchi
SSW_071_20170401_110007Z.flac,170.7,171.8,1904,5809,bkcchi
SSW_071_20170401_110007Z.flac,174.9,176.2,1714,6190,bkcchi
SSW_071_20170401_110007Z.flac,176.1,179.1,5142,9142,brncre
SSW_071_20170401_110007Z.flac,183.9,184.3,5904,8952,brncre
SSW_071_20170401_110007Z.flac,21.2,21.9,6381,8666,brncre
SSW_071_20170401_110007Z.flac,178.9,180.0,1714,5714,bkcchi
SSW_071_20170401_110007Z.flac,182.9,184.1,2190,5238,bkcchi
SSW_071_20170401_110007Z.flac,202.4,203.5,2285,5809,bkcchi
SSW_071_20170401_110007Z.flac,205.1,206.2,2381,6000,bkcchi
SSW_071_20170401_110007Z.flac,178.0,181.9,0,5333,norcar
SSW_071_20170401_110007Z.flac,186.2,191.0,0,5809,norcar
SSW_071_20170401_110007Z.flac,196.3,201.3,0,6000,norcar
SSW_071_20170401_110007Z.flac,206.0,209.8,857,5142,norcar
SSW_071_20170401_110007Z.flac,216.8,220.9,0,5428,norcar
SSW_071_20170401_110007Z.flac,238.8,242.9,0,5428,norcar
SSW_071_20170401_110007Z.flac,247.8,251.8,0,5238,norcar
SSW_071_20170401_110007Z.flac,255.1,258.1,0,5809,norcar
SSW_071_20170401_110007Z.flac,258.9,273.7,190,6190,cangoo
SSW_071_20170401_110007Z.flac,222.6,223.1,285,5238,blujay
SSW_071_20170401_110007Z.flac,230.4,231.7,1428,6190,bkcchi
SSW_071_20170401_110007Z.flac,276.1,291.8,1809,6571,blujay
SSW_071_20170401_110007Z.flac,294.2,319.1,2381,4857,blujay
SSW_071_20170401_110007Z.flac,322.2,322.7,857,5523,blujay
SSW_071_20170401_110007Z.flac,324.3,324.8,952,5238,blujay
SSW_071_20170401_110007Z.flac,327.3,329.2,0,5619,blujay
SSW_071_20170401_110007Z.flac,330.5,331.0,666,5047,blujay
SSW_071_20170401_110007Z.flac,334.9,335.8,0,5428,blujay
SSW_071_20170401_110007Z.flac,338.6,339.4,285,5809,blujay
SSW_071_20170401_110007Z.flac,341.7,342.4,285,5714,blujay
SSW_071_20170401_110007Z.flac,344.8,345.4,95,5809,blujay
SSW_071_20170401_110007Z.flac,348.4,349.4,0,6095,blujay
SSW_071_20170401_110007Z.flac,321.7,324.1,0,4857,norcar
SSW_071_20170401_110007Z.flac,326.5,330.3,0,6095,norcar
SSW_071_20170401_110007Z.flac,329.9,330.8,5333,8190,bkcchi
SSW_071_20170401_110007Z.flac,350.1,350.7,5142,9047,bkcchi
SSW_071_20170401_110007Z.flac,353.4,354.0,1142,5619,blujay
SSW_071_20170401_110007Z.flac,356.0,356.9,952,5904,blujay
SSW_071_20170401_110007Z.flac,361.8,362.3,1428,5809,blujay
SSW_071_20170401_110007Z.flac,365.7,366.2,1904,5142,blujay
SSW_071_20170401_110007Z.flac,371.6,372.2,1714,5904,blujay
SSW_071_20170401_110007Z.flac,384.2,384.8,952,6190,blujay
SSW_071_20170401_110007Z.flac,365.6,366.5,952,6095,amerob
SSW_071_20170401_110007Z.flac,387.3,388.3,95,5904,amerob
SSW_071_20170401_110007Z.flac,390.9,391.9,476,6095,amerob
SSW_071_20170401_110007Z.flac,394.6,395.7,761,5809,amerob
SSW_071_20170401_110007Z.flac,398.6,399.5,571,5809,amerob
SSW_071_20170401_110007Z.flac,403.0,404.3,190,6571,amerob
SSW_071_20170401_110007Z.flac,408.1,409.4,0,5904,amerob
SSW_071_20170401_110007Z.flac,352.1,357.1,0,5714,norcar
SSW_071_20170401_110007Z.flac,362.5,366.1,381,5619,norcar
SSW_071_20170401_110007Z.flac,391.7,395.6,857,5523,norcar
SSW_071_20170401_110007Z.flac,399.3,402.5,952,5047,norcar
SSW_071_20170401_110007Z.flac,406.9,410.5,0,5904,norcar
SSW_071_20170401_110007Z.flac,400.2,410.5,0,2285,cangoo
SSW_071_20170401_110007Z.flac,360.7,367.1,381,3428,cangoo
SSW_071_20170401_110007Z.flac,410.4,411.4,0,6571,norcar
SSW_071_20170401_110007Z.flac,437.9,442.0,476,5619,norcar
SSW_071_20170401_110007Z.flac,416.2,419.3,190,6666,norcar
SSW_071_20170401_110007Z.flac,445.8,449.8,0,6190,norcar
SSW_071_20170401_110007Z.flac,454.9,459.0,0,5809,norcar
SSW_071_20170401_110007Z.flac,412.3,413.3,0,5619,amerob
SSW_071_20170401_110007Z.flac,416.1,417.0,190,5238,amerob
SSW_071_20170401_110007Z.flac,420.2,421.5,0,5523,amerob
SSW_071_20170401_110007Z.flac,424.7,426.3,0,5523,amerob
SSW_071_20170401_110007Z.flac,440.7,441.7,285,7333,amerob
SSW_071_20170401_110007Z.flac,447.9,449.1,190,5714,amerob
SSW_071_20170401_110007Z.flac,455.7,456.8,285,5333,amerob
SSW_071_20170401_110007Z.flac,461.2,462.0,476,5714,amerob
SSW_071_20170401_110007Z.flac,435.0,436.2,0,6000,amerob
SSW_071_20170401_110007Z.flac,441.8,442.7,285,4761,blujay
SSW_071_20170401_110007Z.flac,444.1,444.7,1428,5047,blujay
SSW_071_20170401_110007Z.flac,449.9,451.5,95,5047,blujay
SSW_071_20170401_110007Z.flac,460.3,460.9,1142,4857,blujay
SSW_071_20170401_110007Z.flac,456.6,457.4,476,4952,blujay
SSW_071_20170401_110007Z.flac,465.2,466.3,761,6095,blujay
SSW_071_20170401_110007Z.flac,410.2,424.1,0,2190,cangoo
SSW_071_20170401_110007Z.flac,468.1,471.6,0,4952,norcar
SSW_071_20170401_110007Z.flac,520.8,522.6,5142,8857,brncre
SSW_071_20170401_110007Z.flac,499.5,500.9,0,5619,amerob
SSW_071_20170401_110007Z.flac,470.5,471.5,0,5809,amerob
SSW_071_20170401_110007Z.flac,505.3,506.5,0,9238,amerob
SSW_071_20170401_110007Z.flac,513.8,514.4,5809,8571,brncre
SSW_071_20170401_110007Z.flac,483.9,484.7,857,5619,blujay
SSW_071_20170401_110007Z.flac,492.4,494.8,1333,5714,blujay
SSW_071_20170401_110007Z.flac,472.1,473.2,952,6000,blujay
SSW_071_20170401_110007Z.flac,475.4,480.2,666,6190,blujay
SSW_071_20170401_110007Z.flac,476.8,480.1,0,7904,norcar
